,Train_accuracy,Train_accuracy_original,Test_accuracy,epoch number
0,0.567883312702179,0.8759833574295044,0.8826000094413757,1
1,0.5899500250816345,0.9120166897773743,0.9143999814987183,2
2,0.5995500087738037,0.927483320236206,0.9304999709129333,3
3,0.604616641998291,0.9355833530426025,0.9363999962806702,4
4,0.6087833046913147,0.942383348941803,0.9401000142097473,5
5,0.61121666431427,0.9457499980926514,0.9460999965667725,6
6,0.6140000224113464,0.9505500197410583,0.9503999948501587,7
7,0.6169333457946777,0.95455002784729,0.9532999992370605,8
8,0.6182166934013367,0.9569666385650635,0.9549999833106995,9
9,0.619700014591217,0.9593166708946228,0.9557999968528748,10
10,0.6209499835968018,0.9604499936103821,0.9578999876976013,11
11,0.6227499842643738,0.9638333320617676,0.9599999785423279,12
12,0.621916651725769,0.9603333473205566,0.9538000226020813,13
13,0.6240333318710327,0.9642333388328552,0.9606999754905701,14
14,0.6248166561126709,0.9662500023841858,0.9616000056266785,15
15,0.6269166469573975,0.9687166810035706,0.9639000296592712,16
16,0.6274999976158142,0.9689499735832214,0.963100016117096,17
17,0.628250002861023,0.9697833061218262,0.9642000198364258,18
18,0.628849983215332,0.9703333377838135,0.9656999707221985,19
19,0.6295999884605408,0.9712333083152771,0.9646999835968018,20
20,0.6302833557128906,0.9719666838645935,0.9653000235557556,21
21,0.6312833428382874,0.9717666506767273,0.9652000069618225,22
22,0.630133330821991,0.9696166515350342,0.9621000289916992,23
23,0.6308000087738037,0.9688000082969666,0.9617999792098999,24
24,0.6325166821479797,0.9706833362579346,0.9632999897003174,25
25,0.6331833600997925,0.9715833067893982,0.9628999829292297,26
26,0.6327000260353088,0.9680166840553284,0.9607999920845032,27
27,0.6345499753952026,0.9709500074386597,0.963699996471405,28
28,0.6333666443824768,0.9660999774932861,0.9581999778747559,29
29,0.6359833478927612,0.9680166840553284,0.9589999914169312,30
30,0.6369166374206543,0.9695000052452087,0.9616000056266785,31
31,0.6367666721343994,0.9692666530609131,0.9613999724388123,32
32,0.638949990272522,0.9635999798774719,0.951200008392334,33
33,0.6389333605766296,0.9668999910354614,0.957099974155426,34
34,0.6380666494369507,0.9517499804496765,0.9404000043869019,35
35,0.6443833112716675,0.9617000222206116,0.9546999931335449,36
36,0.6424000263214111,0.9637333154678345,0.9545000195503235,37
37,0.6454499959945679,0.9559666514396667,0.9466999769210815,38
38,0.6470166444778442,0.9515166878700256,0.9431999921798706,39
39,0.6485666632652283,0.9551833271980286,0.9472000002861023,40
40,0.6497666835784912,0.9486666917800903,0.9402999877929688,41
41,0.6538166403770447,0.9416166543960571,0.9315999746322632,42
42,0.6556833386421204,0.9452166557312012,0.9384999871253967,43
43,0.6616500020027161,0.9296833276748657,0.9182999730110168,44
44,0.6595500111579895,0.9285333156585693,0.9222000241279602,45
45,0.6636499762535095,0.923883318901062,0.9164999723434448,46
46,0.665316641330719,0.9305833578109741,0.9243999719619751,47
47,0.6691166758537292,0.9219499826431274,0.9156000018119812,48
48,0.6699166893959045,0.9055500030517578,0.901199996471405,49
49,0.6754833459854126,0.9093999862670898,0.9053000211715698,50
50,0.6768666505813599,0.9194833040237427,0.9136999845504761,51
51,0.6776833534240723,0.8680499792098999,0.8689000010490417,52
52,0.692716658115387,0.8870499730110168,0.8816999793052673,53
53,0.6870999932289124,0.892383337020874,0.8952999711036682,54
54,0.6988000273704529,0.8679166436195374,0.8682000041007996,55
55,0.699833333492279,0.8591333627700806,0.8590999841690063,56
56,0.7005833387374878,0.8611999750137329,0.861299991607666,57
57,0.7090166807174683,0.854116678237915,0.8557999730110168,58
58,0.7220333218574524,0.8376666903495789,0.8429999947547913,59
59,0.7244166731834412,0.848716676235199,0.8574000000953674,60
60,0.7403500080108643,0.819350004196167,0.8334000110626221,61
61,0.7420499920845032,0.819100022315979,0.8328999876976013,62
62,0.7485499978065491,0.8147500157356262,0.8256000280380249,63
63,0.7427833080291748,0.8031499981880188,0.8141000270843506,64
64,0.7560666799545288,0.8264999985694885,0.8421000242233276,65
65,0.7675333619117737,0.777483344078064,0.7870000004768372,66
66,0.7516000270843506,0.7999500036239624,0.8077999949455261,67
67,0.7708166837692261,0.8058666586875916,0.8288000226020813,68
68,0.7901999950408936,0.7687833309173584,0.7868000268936157,69
69,0.7943833470344543,0.7433333396911621,0.7494999766349792,70
70,0.7990166544914246,0.753000020980835,0.7738999724388123,71
71,0.8047166466712952,0.7843999862670898,0.8116999864578247,72
72,0.8083166480064392,0.7453500032424927,0.7698000073432922,73
73,0.8063499927520752,0.7316833138465881,0.7512999773025513,74
74,0.8395333290100098,0.7272666692733765,0.7537000179290771,75
75,0.8371833562850952,0.7449166774749756,0.7710999846458435,76
76,0.8472333550453186,0.7152833342552185,0.7465999722480774,77
77,0.8511833548545837,0.7284166812896729,0.7660999894142151,78
78,0.8616333603858948,0.7078999876976013,0.7391999959945679,79
79,0.8516333103179932,0.6898833513259888,0.7207000255584717,80
80,0.8590333461761475,0.6978166699409485,0.7286999821662903,81
81,0.8796333074569702,0.6936333179473877,0.7117999792098999,82
82,0.8885499835014343,0.7028666734695435,0.758400022983551,83
83,0.8704500198364258,0.7062666416168213,0.7257000207901001,84
84,0.8903166651725769,0.691516637802124,0.7365999817848206,85
85,0.900600016117096,0.6897666454315186,0.7179999947547913,86
86,0.9003999829292297,0.6800500154495239,0.7110999822616577,87
87,0.9042333364486694,0.6962166428565979,0.7426000237464905,88
88,0.8839499950408936,0.6730333566665649,0.7008000016212463,89
89,0.9188666939735413,0.6745666861534119,0.70660001039505,90
90,0.9031333327293396,0.6728333234786987,0.7044000029563904,91
91,0.9387833476066589,0.668150007724762,0.7156999707221985,92
92,0.93381667137146,0.6702333092689514,0.708899974822998,93
93,0.9361166954040527,0.6712166666984558,0.7171000242233276,94
94,0.9452000260353088,0.6669166684150696,0.724399983882904,95
95,0.9248499870300293,0.6561999917030334,0.7330999970436096,96
96,0.9447333216667175,0.657966673374176,0.6863999962806702,97
97,0.9430999755859375,0.6643999814987183,0.6960999965667725,98
98,0.9542166590690613,0.6571166515350342,0.6953999996185303,99
99,0.9093833565711975,0.6552166938781738,0.6972000002861023,100
100,0.9568166732788086,0.6581500172615051,0.6949999928474426,101
101,0.9518833160400391,0.6757500171661377,0.7397000193595886,102
102,0.9758999943733215,0.6423500180244446,0.695900022983551,103
103,0.9736666679382324,0.6500999927520752,0.7114999890327454,104
104,0.9764666557312012,0.6558666825294495,0.7210000157356262,105
105,0.9731500148773193,0.651033341884613,0.6960999965667725,106
106,0.9516333341598511,0.6466000080108643,0.6815000176429749,107
107,0.9432166814804077,0.6532666683197021,0.6915000081062317,108
108,0.941016674041748,0.6424000263214111,0.675599992275238,109
109,0.9326333403587341,0.6579333543777466,0.7124999761581421,110
110,0.9489666819572449,0.6624166369438171,0.7141000032424927,111
111,0.977733314037323,0.6526666879653931,0.7168999910354614,112
112,0.9761999845504761,0.6432499885559082,0.6972000002861023,113
113,0.9717833399772644,0.6474999785423279,0.7006999850273132,114
114,0.9880666732788086,0.6438000202178955,0.7164000272750854,115
115,0.9893666505813599,0.6400666832923889,0.7113000154495239,116
