,Train_accuracy,Train_accuracy_original,Test_accuracy,epoch number
0,0.5647000074386597,0.8729333281517029,0.8815000057220459,1
1,0.5898500084877014,0.9128166437149048,0.9139000177383423,2
2,0.5989333391189575,0.9276166558265686,0.9318000078201294,3
3,0.6041833162307739,0.9354333281517029,0.9351000189781189,4
4,0.6088500022888184,0.9427499771118164,0.941100001335144,5
5,0.6105833053588867,0.9451333284378052,0.9463000297546387,6
6,0.6136999726295471,0.9502000212669373,0.9501000046730042,7
7,0.616516649723053,0.9552500247955322,0.9532999992370605,8
8,0.6178500056266785,0.956333339214325,0.9563000202178955,9
9,0.6197666525840759,0.9594166874885559,0.957099974155426,10
10,0.6211333274841309,0.9612500071525574,0.958299994468689,11
11,0.6225500106811523,0.9635499715805054,0.9621999859809875,12
12,0.6230999827384949,0.9625333547592163,0.958899974822998,13
13,0.6242499947547913,0.9653000235557556,0.9613000154495239,14
14,0.6260166764259338,0.9677000045776367,0.9635000228881836,15
15,0.6275666952133179,0.9700000286102295,0.9664999842643738,16
16,0.6272833347320557,0.9692166447639465,0.9661999940872192,17
17,0.6284000277519226,0.9699666500091553,0.965499997138977,18
18,0.6295833587646484,0.9715999960899353,0.9667999744415283,19
19,0.6297666430473328,0.9717000126838684,0.9648000001907349,20
20,0.6305166482925415,0.972183346748352,0.9659000039100647,21
21,0.6314333081245422,0.9719666838645935,0.9623000025749207,22
22,0.630299985408783,0.9695333242416382,0.9639000296592712,23
23,0.6307666897773743,0.9692000150680542,0.9621999859809875,24
24,0.6327666640281677,0.9720166921615601,0.9645000100135803,25
25,0.6327666640281677,0.970716655254364,0.9638000130653381,26
26,0.6337000131607056,0.9700166583061218,0.9635000228881836,27
27,0.6349833607673645,0.9714999794960022,0.9628000259399414,28
28,0.633483350276947,0.965233325958252,0.9595000147819519,29
29,0.6356833577156067,0.9678833484649658,0.960099995136261,30
30,0.6361666917800903,0.966949999332428,0.9592999815940857,31
31,0.6376166939735413,0.9696999788284302,0.9617000222206116,32
32,0.6371833086013794,0.9577000141143799,0.9495999813079834,33
33,0.6383333206176758,0.966866672039032,0.9603999853134155,34
34,0.6398333311080933,0.956849992275238,0.9498999714851379,35
35,0.6428999900817871,0.9581166505813599,0.9514999985694885,36
36,0.6427000164985657,0.9625166654586792,0.9553999900817871,37
37,0.6449166536331177,0.9541666507720947,0.948199987411499,38
38,0.645716667175293,0.9445333480834961,0.9362000226974487,39
39,0.6464166641235352,0.9541000127792358,0.9459999799728394,40
40,0.6508166790008545,0.9507666826248169,0.9401000142097473,41
41,0.6525333523750305,0.9350500106811523,0.9297000169754028,42
42,0.6549333333969116,0.9430666565895081,0.9366000294685364,43
43,0.6569166779518127,0.9288333058357239,0.9200999736785889,44
44,0.6587499976158142,0.9227499961853027,0.9147999882698059,45
45,0.6619333624839783,0.9238499999046326,0.9180999994277954,46
46,0.6637166738510132,0.9236166477203369,0.9212999939918518,47
47,0.6690833568572998,0.918833315372467,0.9139999747276306,48
