,epoch,Train_accuracy,Test_accuracy
0,1,33.07,93.2
1,2,43.919999999999995,96.32
2,3,44.73833333333334,97.11999999999999
3,4,45.019999999999996,97.59
4,5,45.178333333333335,97.86
5,6,45.30833333333334,97.85000000000001
6,7,45.405,97.84
7,8,45.50666666666667,97.88
8,9,45.586666666666666,97.82
9,10,45.64666666666667,97.87
10,11,45.75833333333333,97.7
11,12,45.82333333333333,97.64
12,13,45.93666666666667,97.56
13,14,46.02833333333333,97.31
14,15,46.17333333333333,97.08
15,16,46.335,96.35000000000001
16,17,46.495,95.67999999999999
17,18,46.72833333333333,95.1
18,19,46.97666666666667,94.59
19,20,47.16666666666667,93.4
20,21,47.449999999999996,91.4
21,22,47.651666666666664,90.59
22,23,48.056666666666665,89.84
23,24,48.415,89.37
24,25,48.835,87.9
25,26,49.28666666666667,86.69
26,27,49.57666666666667,86.29
27,28,50.07833333333333,84.26
28,29,50.56333333333334,83.85000000000001
29,30,51.14666666666666,83.67
30,31,51.73166666666666,84.22
31,32,52.464999999999996,81.23
32,33,52.959999999999994,78.94
33,34,53.55833333333333,77.53
34,35,54.24333333333333,74.72
35,36,55.038333333333334,73.07000000000001
36,37,55.681666666666665,70.78
37,38,56.493333333333325,68.35
38,39,57.17833333333333,67.0
39,40,57.49166666666666,67.16
40,41,57.66,66.02
41,42,58.04833333333333,65.66
42,43,58.51833333333334,65.01
43,44,59.655,62.57
44,45,60.160000000000004,60.940000000000005
45,46,60.68333333333334,59.050000000000004
46,47,61.24000000000001,58.730000000000004
47,48,61.373333333333335,57.89
48,49,61.42999999999999,57.65
49,50,61.88333333333333,57.989999999999995
50,51,62.37833333333334,56.31
51,52,62.68,56.68
52,53,62.580000000000005,57.440000000000005
53,54,62.81166666666667,57.440000000000005
54,55,62.89333333333333,56.11000000000001
55,56,63.04833333333333,57.67
56,57,63.005,58.52
57,58,63.39833333333333,59.46
58,59,64.335,60.27
59,60,65.13833333333334,60.07
60,61,65.88333333333334,58.45
61,62,66.88666666666667,57.410000000000004
62,63,66.65333333333334,56.35
63,64,66.57833333333333,57.37
64,65,66.96166666666666,59.57
65,66,67.52666666666667,59.3
66,67,67.63166666666666,59.209999999999994
67,68,68.03666666666666,57.06
68,69,68.26666666666667,54.61
69,70,68.14166666666667,53.15
70,71,68.45333333333333,52.04
71,72,69.24166666666667,53.790000000000006
72,73,69.32666666666667,54.55
73,74,69.155,56.18
74,75,69.6,55.300000000000004
75,76,69.99333333333333,55.37
76,77,71.03333333333333,53.839999999999996
77,78,71.07833333333333,53.339999999999996
78,79,71.72833333333334,54.269999999999996
79,80,71.96000000000001,53.54
80,81,72.43666666666667,54.39000000000001
81,82,72.53166666666667,55.730000000000004
82,83,72.48833333333333,54.16
83,84,72.28,52.73
84,85,72.125,51.51
85,86,72.33500000000001,49.93
86,87,73.1,50.38
87,88,73.51166666666667,48.980000000000004
88,89,74.03,50.86000000000001
89,90,74.43333333333332,50.32
90,91,74.45,48.949999999999996
91,92,74.82333333333332,47.449999999999996
92,93,74.91333333333333,48.55
93,94,75.88833333333334,48.24
94,95,75.94166666666666,49.19
95,96,75.91,49.08
96,97,76.395,50.43
97,98,76.66,52.18000000000001
98,99,77.11666666666666,52.31
99,100,77.57166666666667,49.57
100,101,77.64333333333333,50.11
101,102,77.95,50.59
102,103,78.15166666666667,49.63
103,104,78.42166666666667,48.67
104,105,79.175,48.32
105,106,79.87166666666667,49.62
106,107,79.87333333333333,48.480000000000004
107,108,80.15666666666667,50.63999999999999
108,109,80.69666666666667,49.41
109,110,80.99666666666666,49.71
110,111,81.10166666666667,49.059999999999995
111,112,81.46666666666667,49.19
112,113,81.605,47.870000000000005
113,114,81.69666666666666,45.879999999999995
114,115,81.93333333333334,46.400000000000006
115,116,81.84333333333333,46.550000000000004
116,117,82.21333333333334,46.89
117,118,82.095,47.39
118,119,82.16333333333333,47.96
119,120,82.42,47.02
120,121,82.33,46.660000000000004
121,122,82.83666666666667,46.53
122,123,82.93333333333334,45.64
123,124,83.35833333333333,46.33
124,125,82.99,46.5
125,126,83.475,45.34
126,127,83.655,45.78
127,128,83.90333333333334,47.099999999999994
128,129,84.075,46.6
129,130,84.36833333333334,47.54
130,131,84.57833333333333,48.010000000000005
131,132,84.67833333333333,47.599999999999994
132,133,84.76666666666667,48.91
133,134,85.09,48.74
134,135,85.08833333333334,48.0
135,136,85.41,46.62
136,137,85.41666666666666,46.83
137,138,85.67666666666666,47.25
138,139,85.75833333333334,47.81
139,140,85.565,46.22
140,141,86.045,47.8
141,142,85.93833333333333,46.64
142,143,86.44166666666668,47.78
143,144,86.75166666666667,47.3
144,145,86.70833333333333,48.43
145,146,86.84666666666668,48.07
146,147,86.27333333333334,46.39
147,148,86.565,46.7
148,149,87.06833333333334,46.46
149,150,86.88833333333334,45.43
150,151,87.12,46.160000000000004
151,152,87.12833333333333,45.59
152,153,87.51,46.85
153,154,87.68166666666667,45.11
154,155,87.51,45.14
155,156,87.44833333333332,45.97
156,157,87.65833333333333,45.57
157,158,87.48333333333333,47.06
158,159,87.47666666666667,47.12
159,160,87.86833333333334,46.53
