,epoch,Train_accuracy,Test_accuracy
0,1,0.66,1.17
1,2,1.197,2.21
2,3,1.905,3.4099999999999997
3,4,2.841,4.88
4,5,3.6670000000000003,5.94
5,6,4.137,6.49
6,7,4.693,7.35
7,8,5.044,7.6899999999999995
8,9,5.733,9.13
9,10,6.381,9.33
10,11,7.222,10.36
11,12,7.774,11.219999999999999
12,13,8.427,11.98
13,14,9.072,11.5
14,15,9.68,12.2
15,16,10.161000000000001,12.740000000000002
16,17,10.711,13.33
17,18,11.314,12.959999999999999
18,19,11.883000000000001,12.86
19,20,12.405,12.620000000000001
20,21,13.007,12.379999999999999
21,22,13.725999999999999,12.76
22,23,14.102,12.78
23,24,14.638000000000002,12.47
24,25,15.293000000000001,12.27
25,26,16.073,12.47
26,27,16.618,11.43
27,28,17.179,12.370000000000001
28,29,17.862000000000002,11.67
29,30,18.438,11.76
30,31,19.274,11.799999999999999
31,32,19.7,11.44
32,33,20.333000000000002,11.24
33,34,21.049,11.0
34,35,21.62,10.870000000000001
35,36,22.201,10.71
36,37,23.013,10.54
37,38,23.544,10.489999999999998
38,39,24.363,10.48
39,40,25.008000000000003,10.85
40,41,25.924999999999997,10.47
41,42,26.373,10.39
42,43,26.777,9.959999999999999
43,44,27.860000000000003,9.58
44,45,28.148,10.0
45,46,28.848000000000003,9.46
46,47,29.329,9.54
47,48,30.509999999999998,9.700000000000001
48,49,31.094,9.3
49,50,31.717000000000002,8.959999999999999
50,51,32.251999999999995,8.959999999999999
51,52,32.818000000000005,8.51
52,53,33.909,8.37
53,54,34.656,8.58
54,55,35.332,8.59
55,56,35.959,7.870000000000001
56,57,36.488,8.42
57,58,36.854,8.53
58,59,38.249,8.24
59,60,38.634,8.08
60,61,39.466,7.99
61,62,40.265,7.85
62,63,40.705000000000005,7.89
63,64,41.258,7.59
64,65,42.03,7.5600000000000005
65,66,42.709,7.35
66,67,43.402,7.28
67,68,44.668,7.26
68,69,43.871,7.430000000000001
69,70,45.961999999999996,7.12
70,71,45.875,7.26
71,72,47.276,6.7299999999999995
72,73,47.349000000000004,7.08
73,74,47.907,7.01
74,75,49.202,6.959999999999999
75,76,50.245,6.710000000000001
76,77,49.89,6.93
77,78,50.743,6.68
78,79,51.561,6.909999999999999
79,80,52.193999999999996,6.52
80,81,52.818,6.5
81,82,53.629000000000005,6.279999999999999
82,83,54.13400000000001,6.18
83,84,54.236,6.12
84,85,55.395,6.460000000000001
85,86,55.477,6.64
86,87,56.348,6.47
87,88,58.123000000000005,6.22
88,89,59.004999999999995,6.12
89,90,56.120000000000005,6.529999999999999
90,91,59.284000000000006,6.239999999999999
91,92,59.792,6.370000000000001
92,93,60.831,6.069999999999999
93,94,60.026,6.21
94,95,61.696,6.529999999999999
95,96,61.629999999999995,5.88
96,97,62.566,6.0
97,98,63.226000000000006,5.949999999999999
98,99,63.902,5.96
99,100,65.199,5.87
100,101,63.308,5.779999999999999
101,102,65.584,5.83
102,103,65.66199999999999,6.15
103,104,66.221,5.87
104,105,66.475,5.9799999999999995
105,106,65.92099999999999,5.89
106,107,69.57799999999999,5.65
107,108,70.17,5.87
108,109,69.071,6.05
109,110,69.833,5.949999999999999
110,111,67.343,5.6000000000000005
