,epoch,Train_accuracy,Test_accuracy
0,1,1.239,1.6
1,2,2.589,3.6900000000000004
2,3,4.268000000000001,4.88
3,4,5.569,6.05
4,5,6.902,7.33
5,6,7.881,8.48
6,7,9.211,9.569999999999999
7,8,10.208,10.24
8,9,11.358,10.89
9,10,12.352,12.29
10,11,13.178999999999998,12.389999999999999
11,12,13.874,12.64
12,13,14.829999999999998,14.21
13,14,15.387,14.09
14,15,16.424,14.85
15,16,16.951,15.78
16,17,17.384,15.129999999999999
17,18,17.980999999999998,15.57
18,19,18.689,16.16
19,20,19.242,16.57
20,21,19.839000000000002,16.99
21,22,20.399,16.27
22,23,20.962,16.869999999999997
23,24,21.525,17.14
24,25,22.043,17.32
25,26,22.584,18.16
26,27,23.054,17.630000000000003
27,28,23.769000000000002,17.7
28,29,24.331,17.91
29,30,24.648999999999997,17.75
30,31,25.273,18.12
31,32,25.983,18.66
32,33,26.650000000000002,18.81
33,34,27.017000000000003,18.02
34,35,27.847,18.62
35,36,28.231,18.64
36,37,28.958000000000002,18.66
37,38,29.419,19.05
38,39,30.233999999999998,18.86
39,40,30.713,18.790000000000003
40,41,31.212,18.85
41,42,31.966,19.09
42,43,32.424,18.81
43,44,33.164,18.37
44,45,33.728,18.68
45,46,34.013,18.459999999999997
46,47,34.951,18.529999999999998
47,48,35.479,18.44
48,49,36.086,18.67
49,50,36.801,18.310000000000002
50,51,37.263000000000005,18.35
51,52,38.157999999999994,18.54
52,53,38.393,18.279999999999998
53,54,39.269999999999996,18.029999999999998
54,55,40.044000000000004,18.37
55,56,40.552,18.279999999999998
56,57,41.296,18.08
57,58,41.809000000000005,18.32
58,59,42.496,18.34
59,60,42.744,17.69
60,61,44.358,17.61
61,62,44.86,17.54
62,63,45.39,17.66
63,64,46.143,17.89
64,65,47.254000000000005,17.57
65,66,47.607,17.14
66,67,47.983,17.37
67,68,48.892,17.27
68,69,49.7,17.26
69,70,51.071999999999996,17.150000000000002
70,71,51.674,16.98
71,72,52.22599999999999,17.26
72,73,53.433,16.81
73,74,53.97,17.299999999999997
74,75,54.215999999999994,16.830000000000002
75,76,55.421,16.82
76,77,56.221,16.900000000000002
77,78,56.635000000000005,16.66
78,79,57.676,16.55
79,80,58.934,16.57
80,81,59.711999999999996,16.259999999999998
81,82,60.995999999999995,16.11
82,83,61.027,16.13
83,84,61.704,16.470000000000002
84,85,62.744,15.98
85,86,64.155,16.04
86,87,65.301,15.909999999999998
87,88,65.169,15.509999999999998
88,89,66.054,15.939999999999998
89,90,66.55499999999999,15.27
90,91,67.262,15.03
91,92,68.747,15.53
92,93,68.651,15.540000000000001
93,94,70.415,15.540000000000001
94,95,69.521,15.57
95,96,71.787,15.7
96,97,72.904,15.49
97,98,73.03699999999999,15.24
98,99,73.521,15.290000000000001
99,100,74.09,15.6
100,101,75.941,15.35
101,102,76.402,14.96
102,103,76.113,14.85
103,104,77.372,15.18
104,105,76.897,15.370000000000001
105,106,78.598,14.860000000000001
106,107,79.758,14.979999999999999
107,108,78.866,14.979999999999999
108,109,81.54599999999999,15.049999999999999
109,110,81.411,15.03
110,111,81.405,14.97
111,112,82.02000000000001,15.18
112,113,84.518,15.190000000000001
113,114,84.639,14.760000000000002
114,115,78.244,15.079999999999998
115,116,85.937,15.22
116,117,87.092,14.860000000000001
117,118,83.175,14.89
118,119,86.833,14.860000000000001
119,120,86.53699999999999,14.799999999999999
120,121,86.59,13.100000000000001
121,122,83.878,14.78
122,123,87.509,14.59
123,124,88.744,14.899999999999999
124,125,89.61099999999999,14.580000000000002
125,126,86.215,14.75
126,127,85.932,14.41
127,128,91.078,14.74
128,129,91.838,14.77
129,130,86.043,14.469999999999999
130,131,88.554,14.680000000000001
131,132,92.625,14.56
132,133,89.578,14.790000000000001
133,134,93.8,14.91
134,135,79.687,14.879999999999999
135,136,94.767,15.0
136,137,97.572,14.82
137,138,97.813,14.6
138,139,78.325,15.040000000000001
139,140,97.03399999999999,14.82
140,141,97.674,14.91
141,142,83.647,14.64
142,143,93.524,14.82
143,144,88.809,14.680000000000001
144,145,92.499,14.330000000000002
145,146,94.488,14.62
146,147,99.039,14.69
147,148,99.517,14.499999999999998
148,149,86.463,14.580000000000002
149,150,91.279,14.89
150,151,98.236,14.85
151,152,87.003,14.44
152,153,93.205,14.829999999999998
153,154,93.76299999999999,12.93
154,155,87.442,14.649999999999999
155,156,97.357,15.27
156,157,99.79,15.2
157,158,99.761,14.97
158,159,99.863,15.229999999999999
159,160,99.71600000000001,14.860000000000001
160,161,38.224999999999994,11.64
161,162,34.331,15.690000000000001
162,163,73.835,15.110000000000001
163,164,91.391,14.77
164,165,94.604,14.330000000000002
165,166,89.155,15.040000000000001
166,167,98.81400000000001,15.290000000000001
167,168,99.74199999999999,15.370000000000001
168,169,99.869,15.190000000000001
169,170,99.859,15.120000000000001
170,171,45.402,11.84
171,172,31.574999999999996,15.340000000000002
172,173,71.211,14.77
173,174,89.587,15.049999999999999
174,175,95.461,14.95
175,176,88.885,15.32
176,177,99.423,15.160000000000002
177,178,99.91,15.64
