,Train_accuracy,Train_accuracy_original,Test_accuracy,epoch number
0,0.30946001410484314,0.36184000968933105,0.3662000000476837,1
1,0.3386400043964386,0.3966600000858307,0.39480000734329224,2
2,0.34973999857902527,0.4113200008869171,0.40939998626708984,3
3,0.3675000071525574,0.4319399893283844,0.4293999969959259,4
4,0.38741999864578247,0.455159991979599,0.44999998807907104,5
5,0.40408000349998474,0.47363999485969543,0.46070000529289246,6
6,0.40529999136924744,0.4758000075817108,0.46140000224113464,7
7,0.4103600084781647,0.4804399907588959,0.4690999984741211,8
8,0.4265199899673462,0.4985400140285492,0.4747999906539917,9
9,0.4426800012588501,0.5179200172424316,0.4959999918937683,10
10,0.43786001205444336,0.5100600123405457,0.48579999804496765,11
11,0.4494200050830841,0.5245000123977661,0.4862000048160553,12
12,0.4582799971103668,0.5339000225067139,0.4997999966144562,13
13,0.4468800127506256,0.5184000134468079,0.4867999851703644,14
14,0.4675599932670593,0.5418199896812439,0.49639999866485596,15
15,0.4684999883174896,0.5419999957084656,0.4975000023841858,16
16,0.48221999406814575,0.5575799942016602,0.5123000144958496,17
17,0.490119993686676,0.5675399899482727,0.5198000073432922,18
18,0.497979998588562,0.5749599933624268,0.5221999883651733,19
19,0.4938800036907196,0.5690199732780457,0.5052000284194946,20
20,0.5015400052070618,0.572380006313324,0.513700008392334,21
21,0.5074399709701538,0.5803999900817871,0.5159000158309937,22
22,0.5294600129127502,0.602400004863739,0.5223000049591064,23
23,0.5109400153160095,0.5818399786949158,0.5069000124931335,24
24,0.519320011138916,0.5882599949836731,0.5152000188827515,25
25,0.5365800261497498,0.6045399904251099,0.5169000029563904,26
26,0.5588200092315674,0.6295999884605408,0.5306000113487244,27
27,0.5454800128936768,0.6137599945068359,0.5170999765396118,28
28,0.5658400058746338,0.6323000192642212,0.5175999999046326,29
29,0.5800399780273438,0.6431800127029419,0.5184000134468079,30
30,0.5738599896430969,0.6349800229072571,0.5203999876976013,31
31,0.579039990901947,0.6354600191116333,0.5135999917984009,32
32,0.5977200269699097,0.6556400060653687,0.5230000019073486,33
33,0.6156600117683411,0.6662600040435791,0.5202000141143799,34
34,0.6061199903488159,0.6495000123977661,0.5044999718666077,35
35,0.6223599910736084,0.6669800281524658,0.5095999836921692,36
36,0.6175199747085571,0.6577799916267395,0.49900001287460327,37
37,0.6321799755096436,0.6615599989891052,0.49410000443458557,38
38,0.6508600115776062,0.6828799843788147,0.5145000219345093,39
39,0.6690599918365479,0.6895400285720825,0.5085999965667725,40
40,0.6921200156211853,0.7074800133705139,0.5073999762535095,41
41,0.6619600057601929,0.6776999831199646,0.4964999854564667,42
42,0.7016000151634216,0.7015799880027771,0.492900013923645,43
43,0.7208399772644043,0.7177000045776367,0.492000013589859,44
44,0.739300012588501,0.7264999747276306,0.4950000047683716,45
45,0.7328199744224548,0.7178999781608582,0.4925999939441681,46
46,0.7648599743843079,0.7336599826812744,0.49059998989105225,47
47,0.7632799744606018,0.7358999848365784,0.49000000953674316,48
48,0.7871800065040588,0.7391600012779236,0.4862000048160553,49
49,0.8021799921989441,0.7423800230026245,0.4778999984264374,50
50,0.7918599843978882,0.7444800138473511,0.4828000068664551,51
51,0.8227599859237671,0.7574999928474426,0.4837000072002411,52
52,0.834879994392395,0.7565600275993347,0.47099998593330383,53
53,0.8402600288391113,0.7593799829483032,0.47510001063346863,54
54,0.8640000224113464,0.764240026473999,0.4677000045776367,55
55,0.8486999869346619,0.7589799761772156,0.4745999872684479,56
56,0.8771799802780151,0.7742000222206116,0.4684999883174896,57
57,0.8662999868392944,0.7636600136756897,0.46389999985694885,58
58,0.8910199999809265,0.7776600122451782,0.4684000015258789,59
59,0.9009600281715393,0.7796400189399719,0.4593999981880188,60
60,0.918940007686615,0.7929400205612183,0.4726000130176544,61
61,0.9221199750900269,0.784820020198822,0.4521999955177307,62
62,0.9077200293540955,0.7735599875450134,0.4487000107765198,63
63,0.916700005531311,0.78329998254776,0.46480000019073486,64
64,0.9319599866867065,0.7916600108146667,0.4611000120639801,65
65,0.9241200089454651,0.7876799702644348,0.4521999955177307,66
