,Train_accuracy,Train_accuracy_original,Test_accuracy,epoch number
0,0.9027833342552185,0.9027833342552185,0.9103999733924866,1
1,0.932366669178009,0.932366669178009,0.9330999851226807,2
2,0.9510499835014343,0.9510499835014343,0.9485999941825867,3
3,0.9576166868209839,0.9576166868209839,0.955299973487854,4
4,0.9632333517074585,0.9632333517074585,0.9580000042915344,5
5,0.9706500172615051,0.9706500172615051,0.9645000100135803,6
6,0.9750499725341797,0.9750499725341797,0.967199981212616,7
7,0.9754999876022339,0.9754999876022339,0.9677000045776367,8
8,0.9772999882698059,0.9772999882698059,0.9677000045776367,9
9,0.9814500212669373,0.9814500212669373,0.972000002861023,10
10,0.9830333590507507,0.9830333590507507,0.9722999930381775,11
11,0.9866499900817871,0.9866499900817871,0.9742000102996826,12
12,0.9861166477203369,0.9861166477203369,0.9740999937057495,13
13,0.9850333333015442,0.9850333333015442,0.9733999967575073,14
14,0.9888333082199097,0.9888333082199097,0.9750000238418579,15
15,0.9922500252723694,0.9922500252723694,0.977400004863739,16
16,0.9914000034332275,0.9914000034332275,0.9771999716758728,17
17,0.9931666851043701,0.9931666851043701,0.9778000116348267,18
18,0.9932166934013367,0.9932166934013367,0.9775999784469604,19
19,0.9949333071708679,0.9949333071708679,0.9782999753952026,20
20,0.9954000115394592,0.9954000115394592,0.9797999858856201,21
21,0.9935166835784912,0.9935166835784912,0.9757999777793884,22
22,0.996066689491272,0.996066689491272,0.9783999919891357,23
23,0.9968000054359436,0.9968000054359436,0.9775999784469604,24
24,0.9962000250816345,0.9962000250816345,0.9764999747276306,25
25,0.9978333115577698,0.9978333115577698,0.9787999987602234,26
26,0.9975666403770447,0.9975666403770447,0.9761999845504761,27
27,0.9981833100318909,0.9981833100318909,0.9786999821662903,28
28,0.9987166523933411,0.9987166523933411,0.978600025177002,29
29,0.9988833069801331,0.9988833069801331,0.978600025177002,30
30,0.9989166855812073,0.9989166855812073,0.9790999889373779,31
31,0.9994500279426575,0.9994500279426575,0.9786999821662903,32
32,0.9990166425704956,0.9990166425704956,0.9785000085830688,33
33,0.9995333552360535,0.9995333552360535,0.9771999716758728,34
34,0.9997166395187378,0.9997166395187378,0.9793000221252441,35
35,0.9997000098228455,0.9997000098228455,0.9800000190734863,36
36,0.9998166561126709,0.9998166561126709,0.9793000221252441,37
37,0.999750018119812,0.999750018119812,0.9786999821662903,38
38,0.9998833537101746,0.9998833537101746,0.979200005531311,39
39,0.9998499751091003,0.9998499751091003,0.979200005531311,40
40,0.9998999834060669,0.9998999834060669,0.9794999957084656,41
41,0.9999333620071411,0.9999333620071411,0.9786999821662903,42
42,0.9998833537101746,0.9998833537101746,0.9790999889373779,43
43,0.9999333620071411,0.9999333620071411,0.9794999957084656,44
44,0.9998666644096375,0.9998666644096375,0.9782999753952026,45
45,0.9999666810035706,0.9999666810035706,0.9789999723434448,46
46,0.9999833106994629,0.9999833106994629,0.979200005531311,47
47,0.9999666810035706,0.9999666810035706,0.9790999889373779,48
48,0.9999666810035706,0.9999666810035706,0.9796000123023987,49
49,1.0,1.0,0.9796000123023987,50
50,0.9999833106994629,0.9999833106994629,0.9797000288963318,51
51,1.0,1.0,0.9794999957084656,52
52,1.0,1.0,0.9789999723434448,53
53,0.11863332986831665,0.11863332986831665,0.1185000017285347,0
