,epoch,Train_accuracy,Test_accuracy
0,1,16.8733333333333,66.57
1,2,21.96,72.77
2,3,22.9516666666667,75.67
3,4,23.46,78.26
4,5,23.77,79.7
5,6,24.0416666666667,80.25
6,7,24.2666666666667,80.55
7,8,24.44,81.04
8,9,24.5833333333333,81.6
9,10,24.735,81.98
10,11,24.8733333333333,82.37
11,12,25.0233333333333,82.91
12,13,25.1333333333333,82.88
13,14,25.2766666666667,83.11
14,15,25.3716666666667,83.11
15,16,25.5033333333333,82.75
16,17,25.6783333333333,82.4
17,18,25.855,81.88
18,19,26.0466666666667,81.68
19,20,26.21,80.97
20,21,26.44,80.52
21,22,26.775,79.47
22,23,26.995,79.29
23,24,27.3,78.8
24,25,27.7466666666667,78.64
25,26,27.9866666666667,77.71
26,27,28.4116666666667,75.9
27,28,28.895,74.42
28,29,29.1133333333333,71.16
29,30,29.2633333333333,68.77
30,31,29.5016666666667,67.11
31,32,30.0083333333333,64.5
32,33,30.49,62.53
33,34,30.5616666666667,63.48
34,35,30.93,63.79
35,36,31.4366666666667,64.53
36,37,31.56,65.36
37,38,32.48,65.39
38,39,33.2466666666667,63.22
39,40,33.6633333333333,60.37
40,41,34.2166666666667,58.22
41,42,34.7783333333333,56.32
42,43,35.605,53.74
43,44,36.0566666666667,52.29
44,45,36.7183333333333,51.89
45,46,37.3366666666667,50.44
46,47,37.855,51.19
47,48,38.5466666666667,49.42
48,49,39.1316666666667,47.04
49,50,39.4833333333333,45.23
50,51,40.0883333333333,45.05
51,52,40.8266666666667,45.6
52,53,41.3416666666667,45.47
53,54,41.74,45.42
54,55,42.27,46.24
55,56,43.1766666666667,45.27
56,57,43.5916666666667,45.08
57,58,44.3766666666667,43.02
58,59,44.4966666666667,42.57
59,60,44.93,41.49
60,61,45.1333333333333,43.47
61,62,45.8033333333333,43.55
62,63,45.91,43.07
63,64,46.3816666666667,42.99
64,65,47.2933333333333,41.42
65,66,47.9283333333333,41.22
66,67,48.4283333333333,40.26
67,68,48.135,40.69
68,69,47.9983333333333,40.15
69,70,48.5083333333333,40.51
70,71,48.9216666666667,39.42
71,72,49.1033333333333,39.42
72,73,49.495,38.33
73,74,50.3083333333333,36.87
74,75,50.7433333333333,36.92
75,76,51.2533333333333,37.58
76,77,51.5583333333333,38.02
77,78,51.8183333333333,37.56
78,79,51.695,37.53
79,80,51.4066666666667,37.08
80,81,51.395,36.88
81,82,51.0583333333333,36.7
82,83,51.7216666666667,34.57
83,84,51.9266666666667,34.68
84,85,52.5616666666667,35.71
85,86,53.06,34.76
86,87,53.1733333333333,34.66
87,88,53.9766666666667,34.5
88,89,54.4133333333333,33.69
89,90,54.24,35.01
90,91,54.4416666666667,35.06
91,92,54.66,34.25
92,93,54.5883333333333,35.93
93,94,55.2083333333333,36.15
94,95,55.4866666666667,35.46
95,96,55.49,34.68
96,97,55.785,33.7
97,98,55.6316666666667,33.24
98,99,55.4733333333333,33.81
99,100,55.5933333333333,34.04
100,101,55.8533333333333,34.32
101,102,56.215,34.47
102,103,56.2566666666667,35.97
103,104,55.8416666666667,35.9
104,105,56.3216666666667,35.2
105,106,56.39,36.87
106,107,56.825,35.55
107,108,56.9566666666667,36
108,109,57.34,35.36
109,110,58.2083333333333,35.12
110,111,58.88,35.76
111,112,59.4,33.98
112,113,60.2633333333333,33.68
113,114,60.6666666666667,33.1
114,115,60.87,33.43
115,116,61.125,33.57
116,117,61.1783333333333,32.41
117,118,61.3583333333333,32.32
118,119,61.6133333333333,31.79
119,120,61.8116666666667,31.68
120,121,61.4066666666667,31.48
121,122,61.6883333333333,31.72
122,123,61.7416666666667,32.45
123,124,61.6133333333333,31.45
124,125,61.23,31.55
125,126,60.5683333333333,32.1
126,127,60.455,32.73
127,128,60.57,32.34
128,129,60.5533333333333,33.88
129,130,60.8633333333333,34.48
130,131,61.625,34.22
131,132,62.6083333333333,32.78
132,133,63.525,33.52
133,134,63.8133333333333,32.74
134,135,63.425,32.55
135,136,63.4833333333333,33.53
136,137,62.9366666666667,33.31
137,138,62.8,33.52
138,139,63.1916666666667,33.57
139,140,63.2283333333333,33.25
140,141,63.3666666666667,33.54
141,142,63.0016666666667,33.33
142,143,62.7383333333333,34.44
143,144,62.3216666666667,33.33
144,145,61.815,34.11
145,146,60.5983333333333,34.39
146,147,60.3583333333333,35.22
147,148,60.765,35.01
148,149,61.185,35.52
149,150,61.265,34.76
150,151,61.4916666666667,35.16
151,152,61.4516666666667,34.23
152,153,61.0366666666667,34.98
153,154,61.1366666666667,34.51
154,155,61.4383333333333,35.25
155,156,61.9216666666667,34.78
156,157,62.74,33.92
157,158,63.5833333333333,33.41
158,159,64.7,32.6
159,160,65.1583333333333,32.84
160,161,65.2133333333333,32.66
161,162,65.5216666666667,32.69
162,163,65.3133333333333,31.84
163,164,65.2916666666667,31.84
164,165,65.535,32.26
165,166,65.2766666666667,32.5
166,167,64.805,31.22
167,168,64.51,31.09
168,169,64.4516666666667,31.15
169,170,63.855,30.18
170,171,63.6466666666667,30.96
171,172,63.1433333333333,30.82
172,173,63.2116666666667,30.83
173,174,63.7633333333333,30.81
174,175,64.1016666666667,30.98
175,176,64.7066666666667,31.44
176,177,65.0116666666667,31.26
177,178,65.6116666666667,30.49
178,179,65.5283333333333,30.64
179,180,66.14,30.64
180,181,66.27,29.09
181,182,66.8533333333333,29.38
182,183,68.0033333333333,29.28
183,184,68.2033333333333,28.87
184,185,68.6733333333333,29.01
185,186,69.5183333333333,28.58
186,187,70.2333333333333,28.68
187,188,70.4633333333333,28.18
188,189,70.1566666666667,28.51
189,190,70.1033333333333,28.49
190,191,70.27,28.29
191,192,70.1266666666667,28.96
192,193,70.05,28.61
193,194,69.34,29.91
194,195,69.6933333333333,28.9
195,196,69.9383333333333,29.4
196,197,70.575,28.6
197,198,70.0266666666667,28.96
198,199,70.3616666666667,28.71
199,200,70.3983333333333,28.3
200,201,70.4566666666667,28.43
201,202,71.25,28.71
202,203,71.9816666666667,28.19
203,204,72.2983333333333,28.17
204,205,72.4516666666667,28.38
205,206,72.7766666666667,28.15
206,207,72.5316666666667,28.44
207,208,72.4683333333333,27.52
208,209,72.2183333333333,27.5
209,210,72.4266666666667,27.71
210,211,72.26,28.23
211,212,72.2283333333333,28.46
212,213,72.5,27.97
213,214,72.8983333333333,28.04
214,215,73.3166666666667,27.45
215,216,73.425,27.68
216,217,73.3066666666667,27.53
217,218,73.585,27.78
218,219,73.6716666666667,27.5
219,220,73.165,27.55
220,221,72.68,28.1
221,222,72.925,28.43
222,223,72.5516666666667,28.45
223,224,72.3783333333333,27.52
224,225,72.4933333333333,27.5
225,226,73.3583333333333,27.53
226,227,73.3333333333333,27
227,228,73.5316666666667,27.35
228,229,73.805,26.98
229,230,73.7816666666667,27.24
230,231,74.0583333333333,27.11
231,232,74.1633333333333,27.85
232,233,74.1083333333333,28.45
233,234,74.4816666666667,27.37
234,235,74.8383333333333,27.45
235,236,75.0016666666667,28
236,237,75.3366666666667,27.29
237,238,76.1616666666667,28.46
238,239,76.49,28.54
239,240,76.5383333333333,27.88
240,241,76.8966666666667,28.89
241,242,77.3366666666667,28.3
242,243,77.3083333333333,27.99
243,244,77.6916666666667,28.39
244,245,77.9116666666667,27.88
245,246,77.9566666666667,27.97
246,247,78.16,27.89
247,248,78.1866666666667,27.89
248,249,78.615,27.83
249,250,78.5416666666667,27.38
250,251,78.565,27.14
251,252,78.7033333333333,27.11
252,253,79.0083333333333,27.31
253,254,79.0666666666667,27.36
254,255,78.96,27.36
255,256,79.0366666666667,27.1
256,257,79.93,27.33
257,258,80.2833333333333,27.16
258,259,80.595,27.51
259,260,80.5866666666667,27.09
260,261,81.255,26.77
261,262,80.9866666666667,26.92
262,263,81.2933333333333,27.56
263,264,80.7266666666667,26.86
264,265,81.1083333333333,27.09
265,266,81.6333333333333,26.75
266,267,82.2116666666667,27.18
267,268,81.9,27.21
268,269,81.9483333333333,26.85
269,270,81.62,26.19
270,271,81.2366666666667,27.04
271,272,81.4716666666667,26.43
272,273,81.6883333333333,25.93
273,274,81.3933333333333,27.36
274,275,80.9316666666667,26.77
275,276,81.1,27.18
276,277,81.7666666666667,27.02
277,278,81.975,26.92
278,279,81.7033333333333,26.29
279,280,81.3366666666667,27.37
280,281,81.44,26.71
281,282,81.395,27.23
282,283,81.465,26.91
283,284,81.6566666666667,27.02
284,285,81.875,26.73
285,286,81.99,26.75
286,287,81.8383333333333,26.71
287,288,81.6783333333333,26.62
288,289,81.2316666666667,27.11
289,290,81.8183333333333,27.24
290,291,81.9583333333333,26.17
291,292,81.895,26.92
292,293,82.305,26.89
293,294,82.1266666666667,26.52
294,295,81.965,27.28
295,296,82.27,27.79
296,297,82.1616666666667,26.74
297,298,82.1466666666667,26.45
298,299,82.2766666666667,25.79
299,300,82.6883333333333,26.3
300,301,82.82,26.34
301,302,82.905,26.41
302,303,82.3033333333333,26.36
303,304,82.85,25.82
304,305,83.3016666666667,25.95
305,306,83.4716666666667,26.02
306,307,82.9733333333333,25.85
307,308,83.13,26.16
308,309,83.325,25.68
309,310,83.6683333333333,25.33
310,311,83.4283333333334,25.6
311,312,83.395,26.06
312,313,83.6216666666667,25.9
313,314,83.8816666666667,25.75
314,315,83.575,26.06
315,316,83.8233333333333,25.74
316,317,84.1133333333333,25.52
317,318,84.4833333333333,24.82
318,319,84.325,24.9
319,320,84.2183333333333,25.61
320,321,84.445,26.51
321,322,84.3633333333333,25.36
322,323,84.0566666666667,25.94
323,324,84.885,26.96
324,325,85.0966666666667,26.42
325,326,84.8816666666667,25.81
326,327,84.6683333333333,26.2
327,328,85.0916666666667,25.98
328,329,84.8816666666667,26.44
329,330,85.28,26.2
330,331,85.57,25.91
331,332,85.4983333333333,27.03
332,333,85.8433333333333,26.77
333,334,85.8216666666667,26.08
334,335,86.195,26.33
335,336,86.025,25.52
336,337,85.875,25.82
337,338,85.7183333333333,26.04
338,339,86.095,26.36
339,340,86.4383333333333,25.21
340,341,86.71,26.39
341,342,86.605,26.65
342,343,86.58,26.7
343,344,86.4,27.04
344,345,86.3916666666667,25.51
345,346,86.6,26.39
346,347,86.7266666666667,25.84
347,348,87.0316666666667,26.01
348,349,87.01,26.64
349,350,87.3516666666667,26.55
350,351,87.5866666666667,26.64
351,352,87.4616666666667,26.71
352,353,87.1983333333333,26.92
353,354,87.63,26.7
354,355,87.92,27.56
355,356,87.6783333333333,27.01
356,357,87.86,26.81
357,358,87.5816666666667,27.01
358,359,88.3333333333333,27.14
359,360,87.9616666666667,26.1
360,361,87.8316666666667,26.52
361,362,87.9066666666667,26.22
362,363,87.8983333333333,26.19
363,364,87.8333333333333,25.9
364,365,88.05,26.18
365,366,88.1333333333333,26.45
366,367,88.1716666666667,27.07
367,368,88.1616666666667,26.44
368,369,88.0316666666667,26.65
369,370,88.3533333333333,26.7
370,371,88.3233333333333,26.05
371,372,88.3366666666667,26.15
372,373,88.06,25.98
373,374,88.1983333333333,26.86
374,375,88.3133333333333,26.04
375,376,88.78,25.78
376,377,88.41,25.61
377,378,88.7633333333333,26.04
378,379,88.7566666666667,26.07
379,380,88.475,25.8
380,381,89.12,26.47
381,382,88.7433333333333,26.68
382,383,88.76,26.31
383,384,88.7033333333333,26.45
384,385,88.9766666666667,26.06
385,386,88.9333333333333,26.09
386,387,88.8533333333333,25.88
387,388,89.24,25.95
388,389,89.2916666666667,26.19
389,390,89.615,26.07
390,391,89.51,26.2
391,392,89.575,26.23
392,393,88.9483333333333,26.57
393,394,88.8733333333333,25.95
394,395,89.7,25.99
395,396,89.7766666666667,25.98
396,397,89.72,25.67
397,398,89.4683333333333,25.98
398,399,89.855,25.87
399,400,89.2083333333333,26.4
400,401,89.395,25.97
401,402,89.81,26.21
402,403,89.5466666666667,26.11
403,404,89.7116666666667,25.17
404,405,89.845,26.41
405,406,89.645,26.55
406,407,89.4166666666667,26.28
407,408,89.2616666666667,26.45
408,409,89.665,25.74
409,410,89.7283333333333,25.93
410,411,89.285,25.87
411,412,89.0016666666667,26.08
412,413,88.4283333333333,26.24
413,414,88.8666666666667,26.27
414,415,89.185,26.67
415,416,89.2183333333333,26.37
416,417,89.2416666666667,26.43
417,418,89.3516666666667,26.58
418,419,89.4616666666667,26.49
419,420,89.1716666666667,26.03
420,421,89.12,26.81
421,422,89.4833333333333,25.77
422,423,89.7816666666667,26.03
423,424,89.6116666666667,25.3
424,425,89.905,25.53
425,426,90.2766666666667,26.06
426,427,90.4,26.37
427,428,89.9,25.04
428,429,90.1166666666667,25.92
429,430,90.3633333333333,24.89
430,431,90.175,25.27
431,432,90.71,25.44
432,433,90.8866666666667,25.78
433,434,90.815,25.86
434,435,90.965,25.71
435,436,90.78,25.41
436,437,90.6233333333333,26.6
437,438,90.8866666666667,26.34
438,439,91.0516666666667,26.41
439,440,90.6716666666667,26.4
440,441,90.2116666666667,25.46
441,442,90.185,25.88
442,443,90.6566666666667,24.5
443,444,91.35,25.33
444,445,91.395,26.06
445,446,91.0466666666667,25.54
446,447,90.9766666666667,25.82
447,448,91.3466666666667,26.25
448,449,91.485,25.58
449,450,91.4783333333333,25.64
450,451,90.9333333333333,25.6
451,452,90.9566666666667,26.2
452,453,91.025,25.08
453,454,91.525,25.97
454,455,91.4583333333333,25.25
455,456,91.5983333333334,25.05
456,457,91.5016666666667,25.66
457,458,91.3133333333333,25.22
458,459,91.7783333333333,25.74
459,460,91.7666666666667,26.44
460,461,91.4966666666667,26.16
461,462,91.9416666666667,25.21
462,463,91.9783333333333,26.12
463,464,92.1416666666667,26.14
464,465,91.73,26.38
465,466,91.8766666666667,25.55
466,467,91.8016666666667,25.8
467,468,91.9366666666667,25.78
468,469,92.0016666666667,26.19
469,470,91.8766666666667,26.39
470,471,91.9816666666667,25.74
471,472,92.57,25.61
472,473,91.6866666666667,26.23
473,474,91.8133333333333,26.36
474,475,91.29,26.75
475,476,91.3983333333333,25.52
476,477,91.1033333333333,25.47
477,478,91.9633333333333,25.91
478,479,91.5083333333334,26.07
479,480,91.5933333333333,26.02
480,481,91.9816666666667,25.67
481,482,92.07,25.34
482,483,91.8816666666667,25.4
483,484,91.7066666666667,25.5
484,485,91.5066666666667,25.62
485,486,91.44,25.97
486,487,91.74,25.35
487,488,91.505,25.93
488,489,91.555,25.38
489,490,91.785,25.94
490,491,92.1,26.4
491,492,91.715,25.14
492,493,91.745,26.34
493,494,91.9983333333333,25.46
494,495,91.63,26
495,496,92.1116666666667,25.42
496,497,91.9216666666667,25.89
497,498,92.1966666666667,25.94
498,499,92.4566666666667,26.25
