,Train_accuracy,Train_accuracy_original,Test_accuracy,epoch number
0,0.38047999143600464,0.38047999143600464,0.382099986076355,1
1,0.4208599925041199,0.4208599925041199,0.42080000042915344,2
2,0.44095999002456665,0.44095999002456665,0.43549999594688416,3
3,0.44718000292778015,0.44718000292778015,0.44209998846054077,4
4,0.4780600070953369,0.4780600070953369,0.46790000796318054,5
5,0.5004600286483765,0.5004600286483765,0.48420000076293945,6
6,0.5056999921798706,0.5056999921798706,0.48750001192092896,7
7,0.5224599838256836,0.5224599838256836,0.5012999773025513,8
8,0.5381399989128113,0.5381399989128113,0.5059999823570251,9
9,0.5374199748039246,0.5374199748039246,0.5054000020027161,10
10,0.5529400110244751,0.5529400110244751,0.5151000022888184,11
11,0.557640016078949,0.557640016078949,0.5128999948501587,12
12,0.5692600011825562,0.5692600011825562,0.519599974155426,13
13,0.5695800185203552,0.5695800185203552,0.5188999772071838,14
14,0.5915200114250183,0.5915200114250183,0.5275999903678894,15
15,0.5986400246620178,0.5986400246620178,0.5315999984741211,16
16,0.5987799763679504,0.5987799763679504,0.5331000089645386,17
17,0.6077600121498108,0.6077600121498108,0.5306000113487244,18
18,0.6275799870491028,0.6275799870491028,0.539900004863739,19
19,0.610480010509491,0.610480010509491,0.5185999870300293,20
20,0.5911800265312195,0.5911800265312195,0.5127000212669373,21
21,0.6331599950790405,0.6331599950790405,0.5321000218391418,22
22,0.6568599939346313,0.6568599939346313,0.5389999747276306,23
23,0.6514000296592712,0.6514000296592712,0.5351999998092651,24
24,0.6690400242805481,0.6690400242805481,0.545199990272522,25
25,0.6797000169754028,0.6797000169754028,0.5406000018119812,26
26,0.6869400143623352,0.6869400143623352,0.5379999876022339,27
27,0.6969199776649475,0.6969199776649475,0.5407000184059143,28
28,0.7181000113487244,0.7181000113487244,0.5440000295639038,29
29,0.7222399711608887,0.7222399711608887,0.5453000068664551,30
30,0.7410200238227844,0.7410200238227844,0.5516999959945679,31
31,0.7516199946403503,0.7516199946403503,0.546999990940094,32
32,0.7563999891281128,0.7563999891281128,0.5486999750137329,33
33,0.7621999979019165,0.7621999979019165,0.5422999858856201,34
34,0.7663400173187256,0.7663400173187256,0.5467000007629395,35
35,0.7685199975967407,0.7685199975967407,0.5372999906539917,36
36,0.7813599705696106,0.7813599705696106,0.5389000177383423,37
37,0.7854800224304199,0.7854800224304199,0.5364999771118164,38
38,0.8109800219535828,0.8109800219535828,0.5475000143051147,39
39,0.8202400207519531,0.8202400207519531,0.541100025177002,40
40,0.843500018119812,0.843500018119812,0.539900004863739,41
41,0.8474000096321106,0.8474000096321106,0.5404000282287598,42
42,0.8781800270080566,0.8781800270080566,0.5486999750137329,43
43,0.8723199963569641,0.8723199963569641,0.5453000068664551,44
44,0.8661400079727173,0.8661400079727173,0.5461999773979187,45
45,0.8912000060081482,0.8912000060081482,0.5393999814987183,46
46,0.9004200100898743,0.9004200100898743,0.5418000221252441,47
47,0.9044600129127502,0.9044600129127502,0.5443999767303467,48
48,0.909060001373291,0.909060001373291,0.546500027179718,49
49,0.9359800219535828,0.9359800219535828,0.5435000061988831,50
50,0.9218800067901611,0.9218800067901611,0.5367000102996826,51
51,0.9341400265693665,0.9341400265693665,0.5465999841690063,52
52,0.935920000076294,0.935920000076294,0.5449000000953674,53
53,0.9383400082588196,0.9383400082588196,0.5386999845504761,54
54,0.935259997844696,0.935259997844696,0.5418999791145325,55
55,0.9610599875450134,0.9610599875450134,0.5389999747276306,56
56,0.962660014629364,0.962660014629364,0.5443000197410583,57
57,0.9624199867248535,0.9624199867248535,0.5425000190734863,58
58,0.9582200050354004,0.9582200050354004,0.5486000180244446,59
59,0.9647200107574463,0.9647200107574463,0.5440999865531921,60
60,0.9858999848365784,0.9858999848365784,0.5479000210762024,61
61,0.9555799961090088,0.9555799961090088,0.531000018119812,62
62,0.9774399995803833,0.9774399995803833,0.5396000146865845,63
63,0.9942399859428406,0.9942399859428406,0.5490999817848206,64
64,0.9932799935340881,0.9932799935340881,0.5478000044822693,65
65,0.995419979095459,0.995419979095459,0.5504000186920166,66
66,0.9966400265693665,0.9966400265693665,0.5480999946594238,67
67,0.9996799826622009,0.9996799826622009,0.5595999956130981,68
68,0.9997599720954895,0.9997599720954895,0.5604000091552734,69
69,0.9997400045394897,0.9997400045394897,0.5569000244140625,70
70,0.9998400211334229,0.9998400211334229,0.5601999759674072,71
71,0.999019980430603,0.999019980430603,0.557200014591217,72
72,0.9999399781227112,0.9999399781227112,0.5583000183105469,73
73,0.9998800158500671,0.9998800158500671,0.5564000010490417,74
74,0.9999799728393555,0.9999799728393555,0.5583000183105469,75
75,0.9999600052833557,0.9999600052833557,0.5579000115394592,76
76,1.0,1.0,0.5580000281333923,77
77,1.0,1.0,0.5587999820709229,78
78,1.0,1.0,0.5598999857902527,79
79,0.9999799728393555,0.9999799728393555,0.5600000023841858,80
80,1.0,1.0,0.5586000084877014,81
81,0.9993799924850464,0.9993799924850464,0.5559999942779541,82
82,1.0,1.0,0.5586000084877014,83
83,0.9999399781227112,0.9999399781227112,0.5587999820709229,84
84,0.1016400009393692,0.1016400009393692,0.10080000013113022,0
