,Train_accuracy,Train_accuracy_original,Test_accuracy,epoch number
0,0.13853999972343445,0.265639990568161,0.26409998536109924,1
1,0.14385999739170074,0.289900004863739,0.2930000126361847,2
2,0.15143999457359314,0.32631999254226685,0.32580000162124634,3
3,0.15410000085830688,0.3342599868774414,0.3312000036239624,4
4,0.15688000619411469,0.3382200002670288,0.3416000008583069,5
5,0.16130000352859497,0.34804001450538635,0.3474999964237213,6
6,0.16043999791145325,0.3457399904727936,0.3490999937057495,7
7,0.1690800040960312,0.37703999876976013,0.3772999942302704,8
8,0.1681399941444397,0.3610199987888336,0.36410000920295715,9
9,0.1657799929380417,0.3601599931716919,0.3594000041484833,10
10,0.1748799979686737,0.3779599964618683,0.37470000982284546,11
11,0.17499999701976776,0.3716000020503998,0.3693999946117401,12
12,0.1783600002527237,0.39403998851776123,0.38749998807907104,13
13,0.18252000212669373,0.3976399898529053,0.39100000262260437,14
14,0.18050000071525574,0.39017999172210693,0.38350000977516174,15
15,0.186599999666214,0.39531999826431274,0.3921000063419342,16
16,0.18440000712871552,0.37428000569343567,0.36419999599456787,17
17,0.18897999823093414,0.3930000066757202,0.3831000030040741,18
18,0.18366000056266785,0.3625999987125397,0.3531000018119812,19
19,0.19251999258995056,0.3833799958229065,0.37880000472068787,20
20,0.19628000259399414,0.39465999603271484,0.38600000739097595,21
21,0.1966399997472763,0.3821200132369995,0.37400001287460327,22
22,0.2055799961090088,0.4020000100135803,0.3919999897480011,23
23,0.20632000267505646,0.38321998715400696,0.3718999922275543,24
24,0.211899995803833,0.38962000608444214,0.374099999666214,25
25,0.2144400030374527,0.37748000025749207,0.3693000078201294,26
26,0.20708000659942627,0.36691999435424805,0.3594000041484833,27
27,0.21571999788284302,0.3534199893474579,0.33660000562667847,28
28,0.22689999639987946,0.3665199875831604,0.3513999879360199,29
29,0.23156000673770905,0.3939000070095062,0.376800000667572,30
30,0.2377600073814392,0.37582001090049744,0.3540000021457672,31
31,0.2399200052022934,0.37571999430656433,0.35339999198913574,32
32,0.23919999599456787,0.36032000184059143,0.3422999978065491,33
33,0.24796000123023987,0.36177998781204224,0.3424000144004822,34
34,0.24692000448703766,0.33500000834465027,0.31349998712539673,35
35,0.2621999979019165,0.3425999879837036,0.32179999351501465,36
36,0.25679999589920044,0.3358199894428253,0.3118000030517578,37
37,0.2704800069332123,0.3247399926185608,0.3041999936103821,38
38,0.2732200026512146,0.34700000286102295,0.3212999999523163,39
39,0.2792600095272064,0.33239999413490295,0.303600013256073,40
40,0.28685998916625977,0.333979994058609,0.3127000033855438,41
41,0.30037999153137207,0.31964001059532166,0.2937000095844269,42
42,0.3082199990749359,0.34172001481056213,0.31299999356269836,43
43,0.31130000948905945,0.30145999789237976,0.271699994802475,44
44,0.3013400137424469,0.2895199954509735,0.2583000063896179,45
45,0.33827999234199524,0.3206000030040741,0.2883000075817108,46
46,0.3384999930858612,0.3234800100326538,0.28929999470710754,47
47,0.36664000153541565,0.30671998858451843,0.26649999618530273,48
48,0.37953999638557434,0.2861799895763397,0.24879999458789825,49
49,0.38589999079704285,0.29919999837875366,0.2630999982357025,50
50,0.39061999320983887,0.3199999928474426,0.28200000524520874,51
51,0.41628000140190125,0.29638001322746277,0.25690001249313354,52
52,0.3981199860572815,0.27584001421928406,0.23000000417232513,53
53,0.4366599917411804,0.30456000566482544,0.25679999589920044,54
54,0.46355998516082764,0.2871200144290924,0.24050000309944153,55
55,0.47826001048088074,0.2948800027370453,0.24889999628067017,56
56,0.4860199987888336,0.258899986743927,0.20970000326633453,57
57,0.516319990158081,0.27013999223709106,0.21289999783039093,58
58,0.5072799921035767,0.2786799967288971,0.23000000417232513,59
59,0.5414599776268005,0.27184000611305237,0.22100000083446503,60
60,0.5780400037765503,0.2830199897289276,0.23430000245571136,61
61,0.5897799730300903,0.263480007648468,0.20440000295639038,62
62,0.5996999740600586,0.2574400007724762,0.19699999690055847,63
