,epoch,Train_accuracy,Test_accuracy
0,1,2.456,6.0
1,2,5.3580000000000005,10.92
2,3,7.448,12.629999999999999
3,4,8.716,14.719999999999999
4,5,9.718,16.1
5,6,10.692,16.93
6,7,11.654,17.98
7,8,12.598,19.33
8,9,13.919999999999998,20.369999999999997
9,10,15.052,21.65
10,11,16.34,22.84
11,12,17.436,23.919999999999998
12,13,18.536,24.97
13,14,19.306,25.64
14,15,19.81,24.529999999999998
15,16,20.125999999999998,24.39
16,17,20.748,25.19
17,18,21.362000000000002,25.509999999999998
18,19,22.178,26.76
19,20,23.254,26.91
20,21,24.064,27.18
21,22,24.808,27.200000000000003
22,23,25.31,27.560000000000002
23,24,25.708,27.08
24,25,26.11,26.85
25,26,26.692,27.169999999999998
26,27,27.248,26.91
27,28,28.028,26.840000000000003
28,29,28.706,26.85
29,30,29.256,27.02
30,31,29.89,26.66
31,32,30.509999999999998,25.5
32,33,30.976,24.41
33,34,31.546000000000003,24.66
34,35,32.714,24.7
35,36,33.406000000000006,24.27
36,37,34.138000000000005,24.01
37,38,34.878,23.86
38,39,35.55,23.74
39,40,36.536,23.71
40,41,38.002,22.759999999999998
41,42,39.116,22.6
42,43,40.214,22.79
43,44,41.04,22.98
44,45,42.264,22.66
45,46,43.708000000000006,21.98
46,47,45.262,21.38
47,48,46.03,20.51
48,49,46.6,19.59
49,50,47.316,19.27
50,51,48.484,19.8
51,52,49.982,20.28
52,53,50.986,20.18
53,54,52.21,20.06
54,55,53.5,19.27
55,56,54.867999999999995,17.72
56,57,56.245999999999995,17.49
57,58,57.338,18.01
58,59,58.836,18.099999999999998
59,60,60.285999999999994,18.14
60,61,61.572,17.810000000000002
61,62,63.36000000000001,17.49
62,63,64.998,17.57
63,64,66.662,17.14
64,65,68.26,17.31
65,66,69.824,17.23
66,67,71.17,16.950000000000003
67,68,72.732,16.85
68,69,73.2,17.4
69,70,73.68,17.46
70,71,74.61,17.34
71,72,76.104,17.580000000000002
72,73,78.182,17.68
73,74,80.612,17.740000000000002
74,75,82.16799999999999,17.18
75,76,83.48400000000001,17.419999999999998
76,77,83.816,17.48
77,78,85.138,17.93
78,79,86.462,17.44
79,80,87.382,16.520000000000003
80,81,88.318,16.75
81,82,88.732,17.49
82,83,89.27000000000001,16.57
83,84,89.958,17.48
84,85,90.806,16.900000000000002
85,86,91.586,17.330000000000002
86,87,92.476,17.45
87,88,93.16600000000001,17.61
88,89,93.408,18.29
89,90,93.644,18.34
90,91,93.93,18.279999999999998
91,92,94.256,18.05
92,93,94.502,17.299999999999997
93,94,94.614,17.95
94,95,94.962,18.509999999999998
95,96,95.1,18.72
96,97,95.304,18.279999999999998
97,98,95.56400000000001,18.59
98,99,95.646,18.6
99,100,95.904,18.44
100,101,95.946,18.16
101,102,96.092,17.94
102,103,96.478,18.14
103,104,96.724,17.76
104,105,96.734,18.89
105,106,96.686,18.9
106,107,96.878,18.5
107,108,97.13000000000001,19.37
108,109,97.004,19.41
109,110,97.166,19.24
110,111,97.256,19.35
111,112,97.276,19.25
112,113,97.378,19.86
113,114,97.46000000000001,19.72
114,115,97.464,19.470000000000002
115,116,97.458,19.28
116,117,97.622,19.36
117,118,97.56,19.96
118,119,97.776,20.32
119,120,97.81800000000001,19.72
120,121,97.694,19.759999999999998
121,122,97.834,20.150000000000002
122,123,97.83,19.79
123,124,97.934,19.84
124,125,97.886,20.549999999999997
125,126,98.04,19.8
126,127,97.96000000000001,19.62
127,128,98.20400000000001,19.73
128,129,98.154,20.13
129,130,98.09,20.02
130,131,98.198,20.01
131,132,98.212,20.0
132,133,98.126,20.04
133,134,98.248,20.32
134,135,98.42999999999999,20.21
135,136,98.44800000000001,20.51
136,137,98.36200000000001,20.5
137,138,98.28,20.14
138,139,98.356,20.43
139,140,98.218,20.14
140,141,98.544,20.150000000000002
141,142,98.554,20.150000000000002
142,143,98.54,20.53
143,144,98.422,20.73
144,145,98.48599999999999,20.18
145,146,98.714,20.560000000000002
146,147,98.598,20.52
147,148,98.638,20.7
148,149,98.512,20.3
149,150,98.534,21.04
150,151,98.59400000000001,20.8
151,152,98.544,20.43
152,153,98.59599999999999,20.49
153,154,98.694,20.549999999999997
154,155,98.77,21.13
155,156,98.898,20.97
156,157,98.726,21.15
157,158,98.64,20.03
158,159,98.738,21.0
159,160,98.92800000000001,20.47
160,161,98.736,20.29
161,162,98.74000000000001,19.82
162,163,98.968,20.93
163,164,98.844,20.51
164,165,98.882,20.419999999999998
165,166,98.894,20.48
166,167,98.80600000000001,20.72
167,168,98.868,20.1
168,169,98.82600000000001,20.599999999999998
169,170,98.934,20.380000000000003
170,171,98.774,20.95
171,172,98.802,20.330000000000002
172,173,98.85199999999999,20.29
173,174,98.926,20.849999999999998
174,175,99.122,20.580000000000002
